start,end,Location,satisfaction,wait_mins,Gender,age_group,Language,Corruption,cooperative,Experiences or suggestions of citizens,duration_mins
2019-04-24 08:41:06.102000+00:00,2019-04-24 08:43:22.323000+00:00,KCCA (Central Division),3,20,Female,Under 30,Luganda,No,Very cooperative,She came to process a trading license. She says that she was able to get an assessment as well as pay for it and get the License. She says the service was very fast.,2.27035
2019-04-24 08:56:05.181000+00:00,2019-04-24 08:58:07.416000+00:00,KCCA (Central Division),4,30,Male,Between 30-50,Luganda,No,Very cooperative,He came to get a signature from the Mayor but he was out of office so he was requested to leave the documents behind and check on them later in the evening or in the morning.,2.03725
2019-04-24 09:00:53.172000+00:00,2019-04-24 09:09:19.318000+00:00,KCCA (Central Division),3,5,Female,Between 30-50,Luganda,No,Neutral,She came to get a trading license for her business. She says that the service was very good and fast.,8.435766667
2019-04-24 09:20:10.274000+00:00,2019-04-24 09:22:49.087000+00:00,KCCA (Central Division),4,5,Female,Between 30-50,Luganda,No,Very cooperative,She came inquire about the loan process from KCCA. She says that she was helped very well and she appreciates the service at the office.,2.646883333
2019-04-26 06:11:13.624000+00:00,2019-04-26 06:13:31.037000+00:00,UG Police (Wandegeya),3,30,Male,Between 30-50,Luganda,No,Very cooperative,He came to get a police bond for his driver. He was arrested for bad driving on Wednesday. He says that he paid all the charges against him.,2.290216667
2019-04-26 06:19:04.342000+00:00,2019-04-26 06:20:43.287000+00:00,UG Police (Wandegeya),3,10,Female,Under 30,English,No,Very cooperative,She says that her phone was stolen this morning and she wants the police to help her recovery it. She says that she was given a file number.,1.649083333
2019-04-26 06:33:09.510000+00:00,2019-04-26 06:36:24.502000+00:00,UG Police (Wandegeya),2,30,Male,Between 30-50,Luganda,Yes,Very cooperative,"He says that his taxi was impounded this morning for poor parking. He says that the officer wanted 50,000 but gave him 40,000",3.249866667
2019-04-26 06:47:37.414000+00:00,2019-04-26 06:49:18.115000+00:00,UG Police (Wandegeya),3,20,Male,Under 30,English,No,Very cooperative,He came to get a police letter such that he can be able to replace his lines.,1.67835
2019-04-26 07:03:08.376000+00:00,2019-04-26 07:05:14.424000+00:00,UG Police (Wandegeya),3,20,Male,Between 30-50,Luganda,No,Very cooperative,He came to follow up on a police bond. But the officer incharge of his case is not yet in office.,2.1008
2019-04-26 07:11:05.174000+00:00,2019-04-26 07:12:36.234000+00:00,UG Police (Wandegeya),3,30,Male,Between 30-50,Luganda,No,Very cooperative,He came to get his impounded vechile. He says that he is from the bank clearing the charges against it.,1.517666667
2019-04-26 07:19:18.070000+00:00,2019-04-26 07:20:20.359000+00:00,UG Police (Wandegeya),2,10,Female,Between 30-50,English,No,Very cooperative,She came to get a police letter to replace her lines.,1.03815
2019-04-26 07:26:15.777000+00:00,2019-04-26 07:29:09.243000+00:00,UG Police (Wandegeya),2,30,Female,Under 30,English,No,Very cooperative,He came to get a police bond for his colleague. He says that they were arrested as suspects and the complainant withdrew from the case after talking to him.,2.8911
2019-04-26 07:34:06.139000+00:00,2019-04-26 07:35:56.006000+00:00,UG Police (Wandegeya),3,15,Female,Between 30-50,Luganda,No,Very cooperative,She came to see the OC station. She says that the OC is a very good understanding person.,1.831116667
2019-04-26 07:36:11.610000+00:00,2019-04-26 07:38:41.337000+00:00,UG Police (Wandegeya),3,15,Male,Between 30-50,Luganda,No,Very cooperative,He had come to report a criminal case but he was told to report at the nearest police where his phone was not stolen from.,2.49545
2019-04-26 08:36:05.607000+00:00,2019-04-26 08:37:56.116000+00:00,UG Police (Wandegeya),4,15,Female,Under 30,English,No,Very cooperative,"The process was very good, the officers were very professional",1.841816667
2019-04-26 08:26:48.467000+00:00,2019-04-26 08:27:59.073000+00:00,UG Police (Wandegeya),4,15,Male,Between 30-50,Luganda,No,Very cooperative,"He's happy about the services, he managed to meet the officer in charge",1.176766667
2019-04-26 08:44:09.853000+00:00,2019-04-26 08:46:16.939000+00:00,UG Police (Wandegeya),3,30,Female,Under 30,Luganda,No,Neutral,She's grateful to the officer that allowed her see the suspect,2.1181
2019-04-26 08:51:01.203000+00:00,2019-04-26 08:52:37.979000+00:00,UG Police (Wandegeya),3,45,Male,Under 30,Luganda,No,Very cooperative,The officer in charge of his case is not availing himself for the case to be settled,1.612933333
2019-04-26 09:06:34.018000+00:00,2019-04-26 09:08:04.737000+00:00,UG Police (Wandegeya),3,30,Male,Under 30,Luganda,No,Very cooperative,"Process is long, even after clearing the fines, he didn't get his motorbike released",1.511983333
2019-04-26 09:14:59.505000+00:00,2019-04-26 09:16:00.134000+00:00,UG Police (Wandegeya),3,10,Male,Under 30,English,No,Very cooperative,"Service was very instant, he's happy with the service",1.010483333
2019-04-26 09:33:40.805000+00:00,2019-04-26 09:34:38.279000+00:00,UG Police (Wandegeya),4,5,Female,Under 30,Luganda,No,Very cooperative,"It was very good, the officers were listening",0.9579
2019-04-26 09:44:36.579000+00:00,2019-04-26 09:45:21.523000+00:00,UG Police (Wandegeya),2,60,Male,Between 30-50,Luganda,No,Very cooperative,He has been waiting to be worked in for so long,0.749066667
2019-04-26 09:52:25.088000+00:00,2019-04-26 09:53:29.917000+00:00,UG Police (Wandegeya),3,20,Male,Between 30-50,Luganda,No,Very cooperative,"The is good progress with the case, and police sofar, has done a great job",1.080483333
2019-04-26 10:02:54.575000+00:00,2019-04-26 10:03:36.007000+00:00,UG Police (Wandegeya),3,5,Female,Under 30,English,No,Uncooperative,Service was good,0.690533333
2019-04-25 09:04:16.029000+00:00,2019-04-25 09:05:20.854000+00:00,UG Police (Wandegeya),3,15,Female,Between 30-50,Luganda,No,Uncooperative,I have been helped but the complainant has showed up for th meeting and he has said that he is on her way so I'll have to come back later,1.080416667
2019-04-25 09:10:02.856000+00:00,2019-04-25 09:11:51.073000+00:00,UG Police (Wandegeya),2,10,Male,Between 30-50,Luganda,No,Very cooperative,I have paid all the fees and I have got my motorcycle back unfortunately that I haven't yet got the helmet but the officers have been helpful,1.803616667
2019-04-25 09:11:54.324000+00:00,2019-04-25 09:14:15.848000+00:00,UG Police (Wandegeya),3,15,Male,Between 30-50,Luganda,No,Neutral,The officer that we had come to meet isn't available at the moment so we shall just come back,2.358733333
2019-04-25 09:15:21.673000+00:00,2019-04-25 09:16:43.985000+00:00,UG Police (Wandegeya),4,10,Male,Between 30-50,Luganda,No,Very cooperative,I have been picking my impouded vehicle which I have got and the officer didn't request for any amount to work on me,1.371866667
2019-04-25 09:16:48.197000+00:00,2019-04-25 09:17:39.380000+00:00,UG Police (Wandegeya),3,10,Male,Between 30-50,Other,No,Neutral,The proceeds took long yet I have just needed a police letter that took mst of my time,0.85305
2019-04-25 09:17:42.053000+00:00,2019-04-25 09:20:30.480000+00:00,UG Police (Wandegeya),4,10,Male,Between 30-50,English,No,Neutral,I have got the police letter in time but the  process took long especially when they took the forms to get stamped,2.807116667
2019-04-25 09:23:51.887000+00:00,2019-04-25 09:26:33.370000+00:00,UG Police (Wandegeya),2,30,Male,Between 30-50,Luganda,No,Very cooperative,"Since yesterday am trying to get back my impounded motorcycle but though I have got the release form, they haven't given me the keys and the helmet claiming that I should bring the person that was driving  when it was imponded",2.691383333
2019-04-25 09:42:31.392000+00:00,2019-04-25 09:43:35.799000+00:00,UG Police (Wandegeya),4,5,Male,Between 30-50,Luganda,No,Very cooperative,Every officer that I approached in the office has been willing to help and am impressed,1.07345
2019-04-25 09:43:39.263000+00:00,2019-04-25 09:44:51.479000+00:00,UG Police (Wandegeya),4,5,Female,Between 30-50,English,No,Very cooperative,The officer has been good and helped us negotiate with the complainant so that we get the case finalised instead of proceeding with the case to court,1.2036
2019-04-25 09:49:12.987000+00:00,2019-04-25 09:54:38.204000+00:00,UG Police (Wandegeya),2,10,Male,Over 50,English,No,Neutral,Am from the traffic office and I needed my number plate but I have been told to come back tomorrow at midday since the OC traffic supposed to work on me has gone for a workshop,5.420283333
2019-04-25 10:04:01.959000+00:00,2019-04-25 10:06:40.727000+00:00,UG Police (Wandegeya),3,5,Male,Between 30-50,English,No,Very cooperative,I have been reporting a case and the office that worked on me has been quick in that I have even given in my statement,2.646133333
2019-04-25 10:06:45.014000+00:00,2019-04-25 10:08:26.671000+00:00,UG Police (Wandegeya),4,10,Female,Between 30-50,English,No,Very cooperative,The officer that has worked on me has been very good because she told me to wait and after she worked on me well and even gave me a reference that the company needed  for the money that was conned from me,1.694283333
2019-04-25 10:08:33.463000+00:00,2019-04-25 10:10:47.889000+00:00,UG Police (Wandegeya),4,2,Male,Between 30-50,Luganda,No,Very cooperative,"We brought in the suspect and the officers helped us immediately.
We also gave in the statement and the OC has been helpful which I have hope police is going to do it's best because I have evidence on the camera showing the suspect stealing my merchandise",2.240433333
2019-04-26 11:48:04.792000+00:00,2019-04-26 11:49:20.943000+00:00,UG Police (CPS),3,12,Male,Over 50,Luganda,No,Uncooperative,The police needs to change alot about it's services,1.269183333
2019-04-26 11:52:16.777000+00:00,2019-04-26 11:53:14.318000+00:00,UG Police (CPS),3,10,Male,Between 30-50,Luganda,No,Neutral,I have b en following up on a case and the officers hav been cooperative,0.959016667
2019-04-26 11:54:20.219000+00:00,2019-04-26 11:55:16.324000+00:00,UG Police (CPS),4,0,Male,Between 30-50,Luganda,No,Very cooperative,Has been worked on very quickly and was able to get a release form for his boda,0.935083333
2019-04-26 11:55:22.984000+00:00,2019-04-26 11:56:38.758000+00:00,UG Police (CPS),4,5,Female,Between 30-50,Luganda,No,Uncooperative,Everything that I wanted to be worked has gone well and I appreciate their services,1.2629
2019-04-26 11:56:45.546000+00:00,2019-04-26 11:57:38.260000+00:00,UG Police (CPS),4,0,Female,Under 30,Luganda,No,Neutral,The suspect has finally been arrested,0.878566667
2019-04-26 12:02:33.428000+00:00,2019-04-26 12:04:07.626000+00:00,UG Police (CPS),3,0,Male,Between 30-50,Luganda,No,Neutral,Had come to get back his boda  says he was able to pay all the money required and this made the process quick,1.569966667
2019-04-26 12:11:35.341000+00:00,2019-04-26 12:14:21.499000+00:00,UG Police (CPS),3,15,Female,Under 30,Luganda,No,Neutral,I have managed to visit the suspect but we were given less time to interact with him,2.7693
2019-04-26 12:17:50.943000+00:00,2019-04-26 12:20:36.907000+00:00,UG Police (CPS),3,20,Female,Between 30-50,Luganda,No,Neutral,It took long to be worked on but I finally met th suspect,2.766066667
